ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.B100.vs.Ctrl.micro.logFC	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.B100.vs.Ctrl.micro.p.value
ENSOARG00000016720	101104485		chondroitin sulfate synthase 3	1.12848217049116	4.72867328652523	0.043331889783168	0.000296336974903513
ENSOARG00000016724	101108919	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	1.08996141306016	1.53958036106423	0.00122885796827022	0.00225970729293374
ENSOARG00000016741	101106405	FAM126B	family with sequence similarity 126 member B	1.2531158442471	1.89553695208372	0.0072478444090002	0.00451771560036956
ENSOARG00000016744	443078	NOS2	nitric oxide synthase 2	4.65319785614442	6.52196847157981	1.11955685065521e-06	9.33423465819799e-06
ENSOARG00000016760	100217400	BTG1	BTG anti-proliferation factor 1	1.44119864268497	2.88188879890914	2.00642255109712e-05	0.00024613867675486
ENSOARG00000016787	100422801	BST-2B	bone marrow stromal cell antigen 2B	2.70460209018116	4.02626119957707	0.000122076041933299	3.49372022175712e-05
ENSOARG00000016789	101101985	NIPAL1	NIPA like domain containing 1	2.03227414091255	1.68437968621666	3.98877192423827e-05	0.000312928195793905
ENSOARG00000016812	101104547	AGFG2	ArfGAP with FG repeats 2	-1.31722258197166	-1.86341288967952	0.0057451797657047	0.000674900397733227
ENSOARG00000016816	101108230	SLC49A3	solute carrier family 49 member 3	-1.40932521931986	-1.84095560693186	0.00738112576968312	4.55485055030263e-05
ENSOARG00000016852	101106914	CFLAR	CASP8 and FADD like apoptosis regulator	3.52464047733918	4.15909799305836	8.85296779996733e-06	1.26770408662867e-05
ENSOARG00000016854		CREM	cAMP responsive element modulator	2.13624387313461	0.912102890334857	0.000137997471980833	0.0313825453847829
ENSOARG00000016888	101105506	IQGAP2	IQ motif containing GTPase activating protein 2	-1.63100289647956	-1.7898433169048	0.000911633169324402	0.000499819624668934
ENSOARG00000016913	101102662	NPEPL1	aminopeptidase like 1	-1.56076374963026	-1.5903764995553	0.00121093965554244	0.000182726606647358
ENSOARG00000016918	101110677	F2RL2	coagulation factor II thrombin receptor like 2	1.527305945372	2.80356109133718	0.0010786413339103	0.00608260496890862
ENSOARG00000016922	101107334	CASP8	caspase 8	1.92862166527726	2.74611017083499	0.000334036115511898	0.000451542399839623
ENSOARG00000016939	101113705	LOC101113705	ubiquitin D-like	1.53047624145134	2.1742839762503	0.00351547218128045	0.00926490435426384
ENSOARG00000016940				2.59320449829963	3.39439082515112	0.00200687813252445	0.000280657534124005
ENSOARG00000016941				1.07741850823736	0.725333614777697	0.0275441237240385	0.0332472778878291
ENSOARG00000016957	101115818	N4BP1	NEDD4 binding protein 1	2.10476627143135	2.72345839604901	0.000155246821288798	0.000148906614082626
ENSOARG00000017000	101102485	TEC	tec protein tyrosine kinase	0.91860763877159	1.05278597723458	0.021028033493988	0.0116618837038674
ENSOARG00000017006				1.42490978517254	2.24055850815991	0.00493218599853793	0.000782584734990982
ENSOARG00000017009				-1.07657760395619	-1.62005736685205	0.0230699912494942	0.00150092487473601
ENSOARG00000017011	101119648	CYP7B1	25-hydroxycholesterol 7-alpha-hydroxylase	2.6335824601788	3.81263329895586	0.00048417720211853	4.17567180354521e-05
ENSOARG00000017040				-1.1846802157827	-1.15642707495992	0.00343838846436519	0.0467756516783859
ENSOARG00000017134	101120417	PDE7A	phosphodiesterase 7A	1.64906681610627	3.82772333327173	0.0180293412012205	7.16699232681258e-05
ENSOARG00000017138	101122486	C3orf38	chromosome 1 open reading frame, human C3orf38	1.74028244655822	1.10043248794531	0.00210149569646928	0.0104678621188624
ENSOARG00000017156	101122289	SHPK	sedoheptulokinase	-2.07655998794416	-2.13979376577171	0.00269973347117715	9.62124840986939e-05
ENSOARG00000017191	101101937	SIPA1	signal-induced proliferation-associated 1	-2.02231952929567	-1.95741414134468	0.000310426741716959	0.000104843471233048
ENSOARG00000017207	101111202	GPR18	G protein-coupled receptor 18	-1.76716333710579	-1.54264385263008	0.0338862784521259	0.00135543054104129
ENSOARG00000017214	101113222	NR4A1	nuclear receptor subfamily 4 group A member 1	2.35205293627571	3.76192563955631	0.038998254620916	4.43899892262381e-05
ENSOARG00000017259	101115366	ABHD8	abhydrolase domain containing 8	-1.36708582092034	-1.96653326438054	0.019959089956011	0.000375759907247313
ENSOARG00000017265	101116050	TMEM173	transmembrane protein 173	-1.70323548979399	-2.12759702497995	0.00540819229075271	0.000111151727494119
ENSOARG00000017271	101123147	CSTF3	cleavage stimulation factor subunit 3	0.925748126320267	1.54906802056446	0.0223920240013047	0.00251210109059586
ENSOARG00000017294				1.11729426567921	1.99268680766604	0.0214172746002215	0.000688569830333187
ENSOARG00000017314	101114859	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	-1.4139683310686	-1.69460319967112	0.00363009316703393	0.00316901101876028
ENSOARG00000017335	101102536	OSBPL6	oxysterol binding protein like 6	-0.903965939460512	-1.22523542053782	0.0425281199974017	0.000770708120791644
ENSOARG00000017342	101119978	PSMA2	proteasome subunit alpha 2	1.41913146780275	1.70993116927268	0.00358144963281454	0.0014772610201865
ENSOARG00000017355		SMAGP	small cell adhesion glycoprotein	1.1018264909889	1.74090086489812	0.0236788325879955	0.000533276167825112
ENSOARG00000017382	101106737	GAL3ST4	galactose-3-O-sulfotransferase 4	-1.07024850901945	-2.82964087861905	0.0128704151112781	1.95599693589343e-05
ENSOARG00000017389	101104785	HVCN1	hydrogen voltage gated channel 1	1.81410723844033	5.34662527973442	0.00411026793747009	4.08928134477873e-05
ENSOARG00000017407	101105705	HPS6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3	-0.919689231165999	-1.28422031488422	0.0346974476384977	0.000317098828028734
ENSOARG00000017411	101116301	CSRNP2	cysteine and serine rich nuclear protein 2	0.997582755960983	0.821747982022579	0.0134464838706519	0.016395949215415
ENSOARG00000017418	101104169	ZBP1	Z-DNA binding protein 1	3.04636216224204	4.09840774997485	0.00056088808097273	0.000251612633405885
ENSOARG00000017427	101105964	LDB1	LIM domain binding 1	-1.54214064756574	-1.5815587818386	4.94981107135757e-05	0.000370287255666732
ENSOARG00000017439	101115614		natural resistance-associated macrophage protein 2	1.33065929105887	2.49426655902627	0.0152058499094168	0.000105979640254807
ENSOARG00000017474	101119486	JUP	junction plakoglobin	-1.29852877206185	-2.22682995625607	0.00610054444978045	0.000389817272507247
ENSOARG00000017485	101123225	NRP1	neuropilin 1	-1.30804841387523	-2.18207675919995	0.00344665901412229	0.00605935926723365
ENSOARG00000017521	101118185	HBEGF	heparin binding EGF like growth factor	1.33481701122666	1.86970995989624	0.000822644071871083	0.0144988916888114
ENSOARG00000017544	101112659	LRRC45	leucine rich repeat containing 45	-1.096452573015	-1.36486793725196	0.0120059356296277	0.00223347311409814
ENSOARG00000017581	101119656	KDM6B	lysine demethylase 6B	1.3060398711598	2.33393004975308	0.0239205049741735	0.000279198873779713
ENSOARG00000017585	101109883	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	1.0049876361215	1.4840239203174	0.0310796715023536	0.00332214012906621
ENSOARG00000017631	101118410	PRKCB	protein kinase C beta	1.74847631426384	1.08631714026876	0.000166088410256221	0.00326064036689583
ENSOARG00000017649	101110594	CCNG2	cyclin G2	1.91832595626001	1.65658245290004	0.000409361549402961	0.00386280400539967
ENSOARG00000017651	101106243	LOC101106243	myeloid-associated differentiation marker-like	1.25239578910312	1.10813932096059	0.0178910630029473	0.0463966736387508
ENSOARG00000017662				1.91063474574625	1.64642120653696	0.00051778418487545	0.00119863900815414
ENSOARG00000017673	443013	PTGER2	prostaglandin E receptor 2	2.74988292636407	3.56735313764945	0.00024060299012163	6.56522161494687e-05
ENSOARG00000017687				3.46159552932326	2.01029946187601	2.67519722506886e-06	0.00065622759529038
ENSOARG00000017717	101117420	SPG21	SPG21, maspardin	-1.19229031187726	-1.53853583475	0.000342077374282227	0.000307792511306279
ENSOARG00000017741	101106485	RBBP6	RB binding protein 6, ubiquitin ligase	1.30811127420892	0.697700267555538	0.0132905116503659	0.0250343909826577
ENSOARG00000017761	101122196	VCPIP1	valosin containing protein interacting protein 1	1.5492829613524	1.17256044840347	0.00218503591153174	0.028715766929262
ENSOARG00000017769	101109515	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1	3.15072889300644	4.98393405744913	0.000314179827980189	0.00058938667500192
ENSOARG00000017799	101117071	KANK2	KN motif and ankyrin repeat domains 2	-1.5179692719588	-1.21051376534904	0.00254223804047249	0.00383712603492136
ENSOARG00000017814	101111823	ARL5B	ADP ribosylation factor like GTPase 5B	3.17417541369653	3.46843130091909	4.31057912409388e-06	7.09152070873779e-05
ENSOARG00000017823	101107057	DCBLD2	discoidin, CUB and LCCL domain containing 2	1.64052849843535	1.99646161551644	0.00112907770374871	0.000159204586697715
ENSOARG00000017824	101106244	TP53I3	tumor protein p53 inducible protein 3	-0.983553306572358	-1.11378729458543	0.0375156969043677	0.00715506861134658
ENSOARG00000017826	101102157	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	-2.80334025011376	-2.52406476800566	0.000988624595012135	0.00246229874961298
ENSOARG00000017861	101107250	MBLAC1	metallo-beta-lactamase domain containing 1	-1.34001627600951	-1.03308981544133	0.00177936210390912	0.0116618837038674
ENSOARG00000017862	101112360	MFSD14A	major facilitator superfamily domain containing 14A	0.879271630426501	1.02842647926282	0.0221372725449123	0.0397475008619582
ENSOARG00000017872		AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	1.78629847181268	2.47971630517078	0.000608836065051653	0.000563116992353019
ENSOARG00000017883	101104417	RBM38	RNA binding motif protein 38	-1.40558625154843	-1.44499392373556	0.00531248864499785	0.00349819303789815
ENSOARG00000017893	101115387	SHLD1	shieldin complex subunit 1	-1.25800872918411	-1.80074561114056	0.00773044630065627	0.000682460310223846
ENSOARG00000017906	101113687	PCYT2	phosphate cytidylyltransferase 2, ethanolamine	-1.19982386347672	-1.48372146709638	0.00176787835229882	0.000296647503574664
ENSOARG00000017935				-1.01980083595123	-1.80897413157103	0.0334204622328135	0.00167898724707098
ENSOARG00000017954	101111781	ACSL4	acyl-CoA synthetase long chain family member 4	2.27469730333874	4.42999805414417	3.11743386239123e-05	1.30135012463602e-05
ENSOARG00000017976	101111207	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3	-0.950631657244495	-1.15358705221862	0.0474143926573739	0.0227177852820914
ENSOARG00000017981				-1.73579679943352	-0.941920515793267	0.0101267695212321	0.0324798359028179
ENSOARG00000018015	101121122	TANGO2	transport and golgi organization 2 homolog	-1.04857738164124	-1.15661473022879	0.00560538506065809	0.00231632878122783
ENSOARG00000018016	101102694	PASK	PAS domain containing serine/threonine kinase	-1.39152346897629	-1.59558753717119	0.00123659127733157	0.00134834226651648
ENSOARG00000018055	101106841	MARCH3	membrane associated ring-CH-type finger 3	1.12336636794656	1.82711526876056	0.018150347738498	0.0104188722684958
ENSOARG00000018077	101108203	ADCY3	adenylate cyclase 3	-1.05836337888868	-1.35108143201514	0.0112408670490372	0.00517140361001909
ENSOARG00000018083	101118798	ALDH3A2	aldehyde dehydrogenase 3 family member A2	-0.956954969786908	-1.36882576013912	0.00623580483064296	0.000150488010154709
ENSOARG00000018111	100302073	RAB9A	RAB9A, member RAS oncogene family	0.939816255363007	1.45882876287305	0.0404646393851641	0.00205985016281045
ENSOARG00000018146	101103594	FICD	FIC domain containing	0.98893047787403	1.55798662466915	0.00490899306210633	0.00382889942535731
ENSOARG00000018151	101111971	DIS3L	DIS3 like exosome 3'-5' exoribonuclease	-1.25911033183427	-1.31154345499225	0.000362140257354339	0.00109062420567479
ENSOARG00000018193	100147800	SLC25A10	solute carrier family 25 member 10	-2.16472446772993	-2.42371373106124	8.93848122866826e-05	0.000461782747089753
ENSOARG00000018199	101115959		TRPM8 channel-associated factor 2	2.20090299351436	1.93935864281771	0.000116808900514326	0.000518751391289353
ENSOARG00000018242	101113636	LOC101113636	vascular cell adhesion protein 1-like	2.2265254084504	2.96560813458049	0.0337681164594618	0.000243701706618819
ENSOARG00000018257	101117614	TRIM3	tripartite motif containing 3	-1.36327470080267	-1.81763534329588	0.00146642259018889	0.000430825439025821
ENSOARG00000018258	101103068	SMAD6	SMAD family member 6	-1.55136538793714	-3.38279784737501	0.0169900533477008	0.00117076296030037
ENSOARG00000018282	101119738	SLC46A1	solute carrier family 46 member 1	-1.70010089493707	-1.82879592363941	0.000608836065051653	0.00251070965673311
ENSOARG00000018288	101122265	NCKAP5L	NCK associated protein 5 like	-1.13213105213278	-1.26763263631871	0.00230419574640941	0.00136623892311866
ENSOARG00000018303	101114226	LOC101114226	vascular cell adhesion protein 1-like	2.77817976219449	2.73831334455829	0.0157980094278257	0.000798824815970619
ENSOARG00000018340	101103816	C15orf61	chromosome 7 open reading frame, human C15orf61	-1.12182287522606	-1.34119112402577	0.0372236045721494	0.0193570966129972
ENSOARG00000018365		PAOX	polyamine oxidase	-1.06553817171264	-1.9771769186696	0.00731028368973534	0.000326305686335776
ENSOARG00000018383	101121528	DHX58	DExH-box helicase 58	1.66494991744742	1.85691168216819	0.00469969889534673	0.00425884472468409
ENSOARG00000018397	100302550	SLC30A7	solute carrier family 30 member 7	1.05025482588797	1.0948101206507	0.00334592212151435	0.0102143443452038
ENSOARG00000018406	101115329	DPH5	diphthamide biosynthesis 5	1.07749567016465	1.31993697338207	0.0260418824516146	0.000526430906681435
ENSOARG00000018427		APBB1	amyloid beta precursor protein binding family B member 1	-1.00671485259637	-1.20528118682818	0.0382684934758709	0.0102989372511712
ENSOARG00000018429	101105817	ARHGEF5	Rho guanine nucleotide exchange factor 5	0.889952834966718	1.99534592370196	0.0212874262379359	0.000539898753643476
ENSOARG00000018454	101103837	ABTB2	ankyrin repeat and BTB domain containing 2	3.07036553974405	3.74989129111659	2.1176012722844e-06	3.23206658485763e-05
ENSOARG00000018458	101123650	STX6	syntaxin 6	1.03382713447127	1.92334155771411	0.0189284747909172	0.000175861309025566
ENSOARG00000018469	101111645	MTHFR	methylenetetrahydrofolate reductase	-2.03399237767025	-1.98929852594303	9.11757665504747e-05	0.000387256497724902
ENSOARG00000018528	101123140	TGM2	transglutaminase 2	2.58898259805991	4.58394302498041	9.54233119759522e-07	4.25311237754702e-05
ENSOARG00000018536	101117180	FERMT1	fermitin family member 1	1.38500144917144	1.4678822202479	0.00535750981524094	0.00507086460872328
ENSOARG00000018548	443544	SHMT1	serine hydroxymethyltransferase 1	-1.60805770295262	-1.8899965293839	0.00024853054673098	6.72292183835259e-05
ENSOARG00000018551	101105917	ANP32A	acidic nuclear phosphoprotein 32 family member A	-1.01465361181676	-1.17766043833459	0.0277958062035151	0.00378302190079535
ENSOARG00000018566	100307035	CAT	catalase	-0.948044106337879	-1.2149997322952	0.0180971694539899	0.00109503789453295
ENSOARG00000018572	100144761	CDK6	cyclin dependent kinase 6	1.20387597844846	3.94269590067094	0.0409244190256807	3.44019844482883e-05
ENSOARG00000018615	101112306	SAMD9	sterile alpha motif domain-containing protein 9	2.61603943910773	3.22139117462645	0.000134498734685767	0.000227916488553773
ENSOARG00000018628	101113187	NFKBIZ	NFKB inhibitor zeta	2.35432035834712	4.4915158712589	0.000856569262019096	4.06280298637134e-05
ENSOARG00000018699	101111901	CRTAM	cytotoxic and regulatory T cell molecule	6.72229359363253	8.0086542819962	3.98877192423827e-05	9.81165743441483e-06
ENSOARG00000018732	101107524	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	-1.03930027003551	-2.09049936799784	0.0205925142637409	0.000559000157133866
ENSOARG00000018737	101114151	ALCAM	activated leukocyte cell adhesion molecule	1.42471737283796	3.24432689118227	0.00151137693794421	0.000130434454312896
ENSOARG00000018738	101117688	BMP2	bone morphogenetic protein 2	1.77592091444074	3.17121918118704	0.0010601799794933	0.00163566928464505
ENSOARG00000018763	101119999	UNC119	unc-119 lipid binding chaperone	-1.10512373886152	-1.20659878354019	0.0203537483153542	0.000322189460421216
ENSOARG00000018765	101107966	LRRC49	leucine rich repeat containing 49	-1.2277964043413	-1.18283039865507	0.00622082934263834	0.0249099087479667
ENSOARG00000018809	101113884	CD44	CD44 molecule (Indian blood group)	1.11323573352408	2.40638663009711	0.0157177237600844	0.000359899367268805
ENSOARG00000018832	101109063	IL4R	interleukin 4 receptor	1.18862840267866	1.13743918738625	0.00450551998397161	0.00350137941440837
ENSOARG00000018834	101119413	NLRC5	NLR family CARD domain containing 5	2.88956234434814	4.37704432821353	1.27233408818064e-05	1.48016810055943e-05
ENSOARG00000018847	443118	CREB1	cAMP responsive element binding protein 1	0.958659092180451	0.983613023170898	0.0256984793835097	0.00273742888544675
ENSOARG00000018849	101122535	GHDC	GH3 domain containing	-1.24318110705286	-1.01637218070949	0.00909957755139051	0.00147281101520018
ENSOARG00000018857	443247	SLC1A2	solute carrier family 1 member 2	2.4905356578315	4.94939691390709	0.000113721825878682	9.81165743441483e-06
ENSOARG00000018871	101111153	CD47	CD47 molecule	1.62243564931712	1.93199349780595	0.000184096637874074	0.000896943715044893
ENSOARG00000018897	101111421	IFT57	intraflagellar transport 57	1.3382014012292	1.51244079472844	0.000398235128185213	0.000508748425484266
ENSOARG00000018931	101122619	RSPRY1	ring finger and SPRY domain containing 1	1.24788135596648	1.50671890102043	0.0105003185847019	0.00387639715875608
ENSOARG00000018943	100036757	CYBB	cytochrome b-245, beta polypeptide	0.942809728777472	1.72049591910514	0.0125763047903734	0.020077651786258
ENSOARG00000018953		CHIC2	cysteine rich hydrophobic domain 2	0.977957551752609	0.90866106924756	0.0495197919071322	0.00522243786569858
ENSOARG00000018978	101103495	RNASEL	ribonuclease L	2.5093987140231	2.28495780064492	0.000293671988310047	0.00331044256194226
ENSOARG00000018995	101111438	SLC35F6	solute carrier family 35 member F6	-0.906257948674726	-1.4910427968571	0.0109834993244517	0.00239963552321497
ENSOARG00000019002	101103743	RGS16	regulator of G protein signaling 16	3.30022670864629	6.30414133301953	0.000127208573088253	1.30135012463602e-05
ENSOARG00000019033				2.14918137691553	1.87343902980061	0.00213861407310203	0.0223752379103025
ENSOARG00000019036	101111635	INSYN1	inhibitory synaptic factor 1	-1.23410446788754	-2.60953034989043	0.0353383883522212	0.00148286332651373
ENSOARG00000019063	101112982	CBLN3	cerebellin 3 precursor	1.42734636554908	2.50276314231923	0.00272824157626172	0.000700162673758054
ENSOARG00000019095	101123199	CSF2RB	colony stimulating factor 2 receptor beta common subunit	1.87802698883712	2.15760590950527	7.71389732866496e-06	0.00165944308971031
ENSOARG00000019098	101104473	RND1	Rho family GTPase 1	3.31546956196634	3.50273461296219	9.02573904341395e-06	0.000932739642427736
ENSOARG00000019146	101114274	TGM1	transglutaminase 1	2.16868495248695	2.24773795197788	0.0315916127774525	0.00787017196240376
ENSOARG00000019154	101107185	TTLL12	tubulin tyrosine ligase like 12	-1.13522364145138	-1.78550349952752	0.0370072808187045	6.58964039952168e-05
ENSOARG00000019165	101102135	MPST	mercaptopyruvate sulfurtransferase	1.34699534815397	1.41836039003958	0.0258773023158681	0.00105551899607868
ENSOARG00000019172	101115461	MDP1	magnesium dependent phosphatase 1	-1.00794894741347	-1.01146131894351	0.0138505903190015	0.015272447353949
ENSOARG00000019174	101106199	LOC101106199	hemoglobin fetal subunit beta	1.19964291939982	3.42674668145539	0.0133447349497548	0.00206948882335718
ENSOARG00000019194	101116402	REC8	REC8 meiotic recombination protein	1.13522594444485	1.47010765007395	0.0189800196769015	0.0195013606548698
ENSOARG00000019203	101104946	PSMA5	proteasome subunit alpha 5	0.860311685537454	0.737862395895546	0.0398978697922248	0.0438530911129881
ENSOARG00000019212	100135691	PSME2	proteasome activator subunit 2	1.1712917968331	1.58988158919384	0.00895174826325703	0.002861894694798
ENSOARG00000019235	101102702	MID1IP1	MID1 interacting protein 1	-1.53327109678378	-1.66188717105013	0.00483179191085762	0.000470708531700477
ENSOARG00000019253	101108123	CARD10	caspase recruitment domain family member 10	-1.42337879385297	-1.48520822720847	0.000531703456020998	0.0116773713218975
ENSOARG00000019272	101103965	USP18	ubiquitin specific peptidase 18	2.95288093686373	3.87022614670933	0.00168634360677428	4.08928134477873e-05
ENSOARG00000019298	101120715	CD200	CD200 molecule	1.58921197702622	3.83381327967894	0.00316611411576666	0.000236802594570688
ENSOARG00000019324	101112941	INPP5D	inositol polyphosphate-5-phosphatase D	-1.27217677256932	-1.13851020174722	0.00570955313397064	0.0184973326594771
ENSOARG00000019342	101121520	HOMEZ	homeobox and leucine zipper encoding	1.20319872121473	1.14385161326279	0.000473303914037645	0.00122527510976429
ENSOARG00000019349	101104200	CSF1	colony stimulating factor 1	2.10750628202057	4.034903673773	0.00143396615699868	0.00013303901464389
ENSOARG00000019354	443250	SLC7A8	solute carrier family 7 member 8	-1.91554032173356	-2.11497160423555	0.0058769799324518	0.00127815977567949
ENSOARG00000019371	101109162	TMEM106C	transmembrane protein 106C	-1.03692116872414	-1.34155638714135	0.0264615951883765	0.00235120732858104
ENSOARG00000019372	101107273	VDR	vitamin D receptor	1.81824883296434	2.30952932298569	2.40915791140891e-05	0.000224471522820851
ENSOARG00000019387	101102150	AJUBA	ajuba LIM protein	-0.931261489858892	-0.843741207241858	0.021028033493988	0.00757784572196255
ENSOARG00000019412	101115253	CFAP44	cilia and flagella associated protein 44	-1.35913425197468	-1.65360751223538	0.00185498134752499	0.000340826967084581
ENSOARG00000019436	101105755	ABHD4	abhydrolase domain containing 4	-1.17650519002982	-1.79427197491796	0.000207339915717936	0.00136329751008553
ENSOARG00000019446		TNS1	tensin 1	-1.36117693514013	-1.6705047081013	0.000212692642705975	0.0103027544418021
ENSOARG00000019454	101120994	RBKS	ribokinase	-0.994236791986355	-1.02046793950352	0.033951336021366	0.00473338251180388
ENSOARG00000019503	101109694	CAPRIN2	caprin family member 2	-1.41352326021598	-1.23662814080252	0.000398235128185213	0.000281635614686574
ENSOARG00000019517	101106229	CHI3L2	chitinase-3-like protein 2	2.37430526169717	3.2873002991904	0.0223920240013047	0.000256790111678498
ENSOARG00000019535	443365	SLC11A1	solute carrier family 11 member 1	-1.34299147296298	-1.47928970186009	0.0168203752022509	0.000592592858521966
ENSOARG00000019539		GRAMD4	GRAM domain containing 4	-1.83468334157579	-1.66001028735637	0.000822644071871083	0.000331862975426419
ENSOARG00000019563		CERK	ceramide kinase	-2.00602391510785	-1.9076925949822	0.000123896167382773	0.000113117880787105
ENSOARG00000019564	101108298	TMTC1	transmembrane and tetratricopeptide repeat containing 1	1.54558858301875	2.1846951419326	0.000523602613083787	0.00012394108244733
ENSOARG00000019568	101116530	AGO4	argonaute 4, RISC catalytic component	-1.75686460158947	-1.50007658578273	0.00186410654336578	0.00157026738070833
ENSOARG00000019630	443330	ADORA3	adenosine A3 receptor	-3.57859080762364	-4.10428330526527	0.000106806516162371	4.27987497301977e-06
ENSOARG00000019659				1.98730962332082	2.14326816246077	0.00144483725838369	0.000539479620786804
ENSOARG00000019718	100142674	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3	-2.32923028035928	-1.71168776834403	0.000176917569241132	0.00166539682552811
ENSOARG00000019733	101117713	MOV10	Mov10 RISC complex RNA helicase	1.91489002142106	2.64189877742172	0.00071694236005467	6.48832859427285e-05
ENSOARG00000019734	101111785	WNT6	Wnt family member 6	4.61738830408622	3.7387207436798	4.73544079361639e-06	8.3679281945991e-05
ENSOARG00000019742	101106754	MXD1	MAX dimerization protein 1	2.68656152635097	2.10576450936868	7.60986804762603e-05	0.00277738863602174
ENSOARG00000019760	101118325	ZC3H12A	zinc finger CCCH-type containing 12A	3.15638832294829	4.31395229357638	3.24784141164984e-06	3.13962064617963e-05
ENSOARG00000019762	554317	CD80	CD80 molecule	4.39251181014049	6.88126308734555	2.24553234478535e-05	2.97541670726505e-05
ENSOARG00000019768	101106222	ADPRH	ADP-ribosylarginine hydrolase	1.2334547394147	1.82994899702265	0.01440953831157	0.0135570197632
ENSOARG00000019780	101115701	HDAC10	histone deacetylase 10	-1.01314502793009	-1.56105568801768	0.0124206199092099	0.00138347710323504
ENSOARG00000019799	101115956	MAPK12	mitogen-activated protein kinase 12	-1.11323185421891	-1.4941942572732	0.0014968797958398	0.000499819624668934
ENSOARG00000019802	101111789	STK38L	serine/threonine kinase 38 like	1.24477818386981	2.09205816401465	0.00240886877634986	0.000586595452506255
ENSOARG00000019806	101116473	PLXNB2	plexin B2	-1.13611267521779	-1.83461897753644	0.000374166021750734	0.000105923212357838
ENSOARG00000019813	101115074	C1orf109	chromosome 1 open reading frame, human C1orf109	2.88396065589845	3.23924170556984	0.00048417720211853	0.000192412731018776
ENSOARG00000019870	101119595	RSBN1	round spermatid basic protein 1	1.45065733151992	1.34893650105305	0.000318955894497156	0.00271876698124205
ENSOARG00000019872	101110515	LPCAT4	lysophosphatidylcholine acyltransferase 4	-1.2427125494144	-1.97012318549487	0.00138504322145432	6.47869707129802e-05
ENSOARG00000019876	101109429	ARHGAP25	Rho GTPase activating protein 25	-1.89402766961725	-1.49493658190307	0.00612590038738713	0.000435535476048993
ENSOARG00000019890	101122361	SLC12A6	solute carrier family 12 member 6	-1.00108079635101	-1.22172516967315	0.0455989837865129	0.0347901266011577
ENSOARG00000019902	101110218	PLEK	pleckstrin	3.41601824849752	4.89719788592043	3.2341776220194e-05	1.93694198257761e-05
ENSOARG00000019920	101115097	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	-0.835482924246803	-1.35205086602054	0.0443471522605235	0.00107595322938201
ENSOARG00000019952	101117026	FHL3	four and a half LIM domains 3	-0.875623212133031	-0.769872635147145	0.0357188616024143	0.00556588829563527
ENSOARG00000019957	101109136	GTF2E1	general transcription factor IIE subunit 1	1.25815560466793	1.4401257609928	0.0110245612142529	0.00679717189484746
ENSOARG00000019968	101112806		basic helix-loop-helix family member e41	1.88601357769545	2.47808160190076	5.86184110954737e-05	0.000262901830832094
ENSOARG00000019973	101113746	RASSF8	Ras association domain family member 8	1.02642536544272	1.65024533028861	0.0343718047028119	0.00147082513709925
ENSOARG00000020014	101104494	C15orf41	chromosome 7 open reading frame, human C15orf41	-1.08944043370284	-0.982516626324256	0.0369742962247508	0.0368761395112532
ENSOARG00000020025	101114854	PELI1	pellino E3 ubiquitin protein ligase 1	1.72973697528775	2.57318851662707	0.00945591152322513	0.000163419739135813
ENSOARG00000020044	101105504	RASGRP1	RAS guanyl releasing protein 1	2.16301114881337	1.58543310528554	0.00109464824707556	0.0360310574500582
ENSOARG00000020096	101119857	HPCAL4	hippocalcin like 4	-1.76198427614072	-1.02383042275685	0.00468631264728305	0.00364180671815668
ENSOARG00000020117	101114860	ETNK1	ethanolamine kinase 1	1.16114760760841	0.973487391123006	0.00436016723328066	0.00463760336750277
ENSOARG00000020119	101112527	CASR	calcium sensing receptor	2.79524111827536	2.35440426436882	5.36962108476727e-06	0.00790114440786207
ENSOARG00000020150	101114071	PARP9	poly(ADP-ribose) polymerase family member 9	1.76898379333022	1.75261250269229	0.00168634360677428	0.00396084288969443
ENSOARG00000020153	101119106	DTX3L	deltex E3 ubiquitin ligase 3L	2.11935135379528	1.83645809598916	0.000147731623860447	0.0112682528521215
ENSOARG00000020160	101114323	PARP14	poly(ADP-ribose) polymerase family member 14	2.52371896775598	2.45091416068855	0.000662609414393159	0.000853733234362387
ENSOARG00000020162	101113074	PLCB2	phospholipase C beta 2	-2.66708553875558	-2.41857089857482	0.000101282193037007	0.000225683879332037
ENSOARG00000020165	101109810	ZHX2	zinc fingers and homeoboxes 2	1.48632560580535	1.9009932702743	0.000546525811967861	0.00130746681897539
