ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100_1_hit.vs.LPS100_2_hit.logFC	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.logFC	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.logFC	LPS100_1_hit.vs.LPS100_2_hit.p.value	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.p.value	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.p.value
ENSOARG00000004165	101111321	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2	2.77674205265723	2.64524565168805	2.80416721085923	2.99178008957018e-05	5.04591634262279e-05	2.89183799707604e-05
ENSOARG00000004166		ADA	adenosine deaminase	3.37851463730516	4.30674947987596	3.59725880316052	4.53884990826285e-06	2.20502885364566e-06	3.70790633517363e-06
ENSOARG00000004174	101118555	TAGLN	transgelin	1.1885683143218	1.55726842439191	1.10592099903047	0.0275997578460015	0.00557553180201313	0.0410164109317637
ENSOARG00000004176	101109910	STC2	stanniocalcin 2	-2.37251010187786	-3.61959676315416	-2.77739703345928	0.000167880986371256	1.01249113334998e-05	5.13407641418368e-05
ENSOARG00000004194		TIAM2	T cell lymphoma invasion and metastasis 2	-1.04288276458163	-1.34494228066247	-1.14649679200717	0.0494663377722248	0.0103429887739315	0.0259362176288733
ENSOARG00000004198		SCIMP	SLP adaptor and CSK interacting membrane protein	3.1693797113538	2.47923901442406	3.81505848998625	0.000834429351874602	0.0135091805059312	0.000438122886034355
ENSOARG00000004206	101122001	NOSTRIN	nitric oxide synthase trafficking	3.90932191896457	5.63762913450313	5.06065431942963	0.00338803772742064	0.00467516436042539	0.00193413371129905
ENSOARG00000004207	101104826	MYO1F	myosin IF	3.42266359959763	2.40187053180113	2.76561648621807	0.00229326695890312	0.0175894353342121	0.00740277841624935
ENSOARG00000004219	101117068	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	3.3572449218705	3.5744686960212	3.83598251689549	0.000126490160854291	0.000137791151108796	0.000109449346238391
ENSOARG00000004234	101115050	SLC45A3	solute carrier family 45 member 3	-1.6014689757581	-1.2488219153094	-1.26009583375289	0.00179262025723985	0.015295208076517	0.0102460511402687
ENSOARG00000004242	101115889	TFB2M	transcription factor B2, mitochondrial	-1.78740077626046	-1.50009534586288	-1.66032697909283	0.000852993595708542	0.00335056384309271	0.00153119593949962
ENSOARG00000004253	101114285	LOC101114285	C-C motif chemokine 4	4.78526723933943	2.71881476530641	3.69809857451561	0.000555148645342883	0.0103895520709479	0.00198707716218397
ENSOARG00000004258	101105171	MIS12	MIS12, kinetochore complex component	1.31629306148471	1.74805676869571	1.30905429227179	0.00585101006480237	0.00096569913137284	0.0063910835519109
ENSOARG00000004265		ANK3	ankyrin 3	1.57770215253595	1.63324313428102	1.37895992145852	0.0188471534920757	0.0244603635312553	0.0369726857993008
ENSOARG00000004271	101106761	CLSTN3	calsyntenin 3	-1.75752892963085	-2.06463779834247	-1.99006866406555	0.000102033937268727	2.676378433314e-05	3.19208125258974e-05
ENSOARG00000004285	101122252	CERS6	ceramide synthase 6	-1.44011188646995	-1.21577774378656	-1.48077425243411	0.000910540987500241	0.0048760876500473	0.000750501040902089
ENSOARG00000004293	101106613	WISP2	WNT1 inducible signaling pathway protein 2	11.2192894080604	6.89174342789973	11.3570501538089	7.48727452105927e-07	1.22822396635692e-06	9.05728682359829e-07
ENSOARG00000004296				1.80409934052824	1.97309178558122	1.4482069837139	0.00599145194950041	0.00380213375629627	0.0207229294149101
ENSOARG00000004298	101121452	FOLR2	folate receptor beta	4.5138259757829	3.84643478708646	4.00503791857566	9.57294375179738e-06	2.36808547688924e-05	1.91810798594596e-05
ENSOARG00000004304	101109366	SYNJ2	synaptojanin 2	-2.10110958517152	-2.46563607248237	-2.43221597606276	9.63489713959555e-05	2.94865942677899e-05	2.77073347541418e-05
ENSOARG00000004315	101105582	ACSF2	acyl-CoA synthetase family member 2	1.62156837852848	1.36854350499566	1.29909615511368	0.000534431817103754	0.00210847904282356	0.00278182388578514
ENSOARG00000004318	100216432	CDK1	cyclin dependent kinase 1	1.33322993060272	2.70314963767344	2.63034793726334	0.0363542965287349	0.000879423650649765	0.000886287492675251
ENSOARG00000004353	101108620	SALL3	spalt like transcription factor 3	-1.99096576345265	-1.91309770273933	-1.58112417734459	0.0026855767792222	0.00340427667338645	0.0116513340608092
ENSOARG00000004361	101116045	ANLN	anillin actin binding protein	4.04969811466523	3.49053303127612	3.97778123864909	5.06810708289493e-06	1.7312258033695e-05	6.04337593940028e-06
ENSOARG00000004367	101114535	LOC101114535	C-C motif chemokine 3	3.28165701209394	1.63909292214486	2.4113972379759	0.000148947727651344	0.0129227998939529	0.00101833234103774
ENSOARG00000004373	101122663	RARB	retinoic acid receptor beta	1.62281580928432	2.14488595937761	2.56144896039427	0.0171955943419123	0.0100433175258251	0.0013354563968451
ENSOARG00000004374	101109407		myelin basic protein	-1.31031709002784	-1.6298183195791	-1.10914554270876	0.00399056188134597	0.000770615205446422	0.015545808129764
ENSOARG00000004378	101115295	RAB29	RAB29, member RAS oncogene family	2.3650047344833	2.30827218493247	2.53000600162801	0.0147988674519779	0.0237737594966887	0.0115581974687018
ENSOARG00000004379		C1RL	complement C1r subcomponent like	1.42025594482833	2.8402247021883	1.35713333859983	0.0109612387747504	0.000317198073657812	0.0142438127464383
ENSOARG00000004386	101111731	FLRT3	fibronectin leucine rich transmembrane protein 3	-2.46407509545546	-2.6054283595988	-2.66721608447042	0.000218298219358368	0.000172828224317174	0.000120534117393964
ENSOARG00000004389	101105241	SYPL1	synaptophysin like 1	1.31842441677939	1.42383534767997	1.6971998440679	0.00729945500334146	0.00504771561056474	0.00132047539934539
ENSOARG00000004413	101108064	IFI35	interferon induced protein 35	2.27651748836969	3.13627768414001	2.14995712524948	0.00633591176870513	0.00120074747162928	0.00874528183461646
ENSOARG00000004422				4.86653074550043	4.49100841529561	3.40155943084866	0.000108405640710291	0.000271781827252373	0.000697527310052689
ENSOARG00000004429	101108935	IVNS1ABP	influenza virus NS1A binding protein	-2.25269817519214	-2.04846942344392	-2.26797003122262	0.00011089562333563	0.000294647756478022	0.000112193838207013
ENSOARG00000004431	101108995	XIRP2	xin actin binding repeat containing 2	5.36549097379515	5.27794992704523	5.08455203622529	0.00633826413458513	0.0219341926475706	0.00941340906873289
ENSOARG00000004434	101110862	PEPD	peptidase D	2.67860401058929	2.23715530197508	2.29217060682025	2.83269217846198e-05	0.000109594469136958	8.70659316252204e-05
ENSOARG00000004444	443445	THRB	thyroid hormone receptor beta	2.15739100654289	1.5510158498181	3.31659065153842	0.00400805185351309	0.0459012233148913	0.000650212380700066
ENSOARG00000004474	101122160	ZNF365	zinc finger protein 365	-2.22342560167232	-2.4336108825273	-2.18681557812072	0.00287772146067243	0.00174083752301059	0.00365249547797678
ENSOARG00000004489	101122407	EGR2	early growth response 2	3.20047242710092	2.05345219082423	2.51858587050682	0.000237400355102904	0.00479935146914702	0.00102684267830695
ENSOARG00000004500	780506	NAMPT	nicotinamide phosphoribosyltransferase	1.59022738354395	1.62272101459037	1.58780881391224	0.0271156838309105	0.0273988460806339	0.0268820884029315
ENSOARG00000004519	101116560	CARD9	caspase recruitment domain family member 9	2.90513422659397	2.36235409202493	2.66839196869373	1.35985716715721e-05	5.20462762774991e-05	2.63704293593227e-05
ENSOARG00000004522	101111967	AFF1	AF4/FMR2 family member 1	-1.96919260970382	-2.02520117651326	-1.9836738663762	0.00314259893852003	0.00311670666101029	0.00287516666762661
ENSOARG00000004533	101112668	UBA2	ubiquitin like modifier activating enzyme 2	-1.29702181092935	-1.13479661476879	-1.41564248946029	0.00280884787225184	0.0104936953834475	0.00129904882484782
ENSOARG00000004544	101113608	VAT1	vesicle amine transport 1	1.92536716716746	1.57333409807091	1.82829773646796	2.42577532817436e-05	0.000156122806490906	3.9746925504462e-05
ENSOARG00000004552		GPSM1	G protein signaling modulator 1	-1.17301116374187	-1.29015959509249	-1.34745725808063	0.0088319071468171	0.00413253776052874	0.0025335480824793
ENSOARG00000004593	101111906	HEXB	hexosaminidase subunit beta	2.40440984846696	2.23575948157039	2.32626927201177	4.51055844872212e-06	8.01489937181133e-06	5.95424414714343e-06
ENSOARG00000004595	443390	OXT	oxytocin/neurophysin I prepropeptide	5.26711334119044	4.10251389049766	5.43980777728344	2.05386873385059e-06	4.59289318690576e-06	2.33107313841895e-06
ENSOARG00000004624	101108987	LOC101108987	zinc finger X-linked protein ZXDB	-1.12322383858638	-1.43369499214666	-1.22419960098748	0.0200509750520646	0.00316500868303367	0.0110063190915822
ENSOARG00000004645	101108139	TSPYL5	TSPY like 5	-1.70821921861225	-1.9023879789724	-1.82365630262617	0.00374732167591016	0.00203815682336932	0.00236831849922371
ENSOARG00000004647	101104040	ZNF385D	zinc finger protein 385D	1.7467887334129	1.82089938512236	2.27279116169897	0.00279967629226583	0.00273948922185644	0.000642601568823649
ENSOARG00000004648	101123326		60S ribosomal protein L6 pseudogene	1.71489264689718	1.9016365600531	1.83488565908253	0.000540487693333796	0.000264363933023885	0.00032886215570038
ENSOARG00000004649	101108323	RND2	Rho family GTPase 2	-2.02623386463113	-2.51424156979399	-2.20717970929062	0.000194173281192253	3.52821493715755e-05	0.000104599092395025
ENSOARG00000004655		KIF26B	kinesin family member 26B	-2.32206011178857	-2.14706810556466	-2.36857872951055	0.014703034844206	0.0288466961287585	0.0122666955344399
ENSOARG00000004659	101111244	CNDP2	carnosine dipeptidase 2	1.77062961609839	1.50995409227582	1.48641973011187	0.000434071009164655	0.00165107548386265	0.001649039425399
ENSOARG00000004665	101116307	KIAA0895	KIAA0895 ortholog	3.48472993776867	2.04427669843872	3.39633735785981	0.000488350718761197	0.0157315557428619	0.000580991224914783
ENSOARG00000004677	101123143	SCN1B	sodium voltage-gated channel beta subunit 1	2.05831387492758	1.63081244137398	2.12469996662514	0.00192994687524466	0.00988163140880175	0.0015517851291044
ENSOARG00000004680	101113638	SH3PXD2A	SH3 and PX domains 2A	-2.02746378919445	-1.75233672395579	-1.92518084262366	0.0018621121467437	0.00723428480709135	0.00259884149738404
ENSOARG00000004681	101113834	SLC16A7	solute carrier family 16 member 7	1.31540358690902	2.04928138670977	1.28588783632647	0.0320941369154051	0.00941127311611959	0.0419476245708793
ENSOARG00000004684	101120374	RNF13	ring finger protein 13	1.68401049331177	1.52386643823933	1.76741917052714	7.25559802725651e-05	0.00022511221772236	5.33151102424211e-05
ENSOARG00000004686	101120073	ASNS	asparagine synthetase (glutamine-hydrolyzing)	-1.20913652463642	-1.1032038432857	-1.37852201244313	0.00271321858017914	0.00723428480709135	0.000781985251461307
ENSOARG00000004694	100307037	CYB5A	cytochrome b5 type A (microsomal)	1.50439668891278	1.2393343467044	1.65415537275736	0.001347061866142	0.00579016903433401	0.00074704345847819
ENSOARG00000004697	101111855	IQCE	IQ motif containing E	-1.36565657534462	-1.26541868428263	-1.13867532814452	0.00160659926607892	0.00353937403004664	0.00826051620590096
ENSOARG00000004700	101112162	LOC101112162	beta-hexosaminidase subunit beta-like	3.05468402640376	2.46241990732121	2.80875381910033	6.68221045810211e-06	2.94719288819485e-05	1.226587021638e-05
ENSOARG00000004706	101108401	FLOT2	flotillin 2	2.23514129774946	2.06220815349439	2.22182411721795	6.23096617937678e-05	0.00014274569239394	7.0808261035274e-05
ENSOARG00000004709	101115476	FXYD1	phospholemman	1.35699797710434	1.62754732921698	1.54650851252888	0.00326822881423816	0.000984531121658121	0.00132797628340609
ENSOARG00000004719	101105940	FXYD5	FXYD domain containing ion transport regulator 5	2.26557710298137	2.76639431481238	2.15038088966946	0.000106967501346913	2.94892282070632e-05	0.000163072370701506
ENSOARG00000004721	100101238	LOC100101238	regakine 1-like protein	7.38748952679418	6.88683727292533	6.73055899843973	6.14447458662747e-05	0.000109718304427826	9.43726464107454e-05
ENSOARG00000004732	101118654	DCC	DCC netrin 1 receptor	-3.00212456862376	-3.52495648604558	-2.70026508713135	0.000183660243189238	8.08948461932067e-05	0.000434197731357202
ENSOARG00000004736	101102331	LSR	lipolysis stimulated lipoprotein receptor	-2.15285246046892	-1.5124394949476	-2.05726943902026	0.00149937696477313	0.0239720208517855	0.00189365890999914
ENSOARG00000004764	101113261	IL34	interleukin 34	2.06830619313829	2.62433808378511	2.28814908845101	0.00291585939748256	0.00362410480223784	0.00175270131474478
ENSOARG00000004771	101102697	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12	2.45312915913785	2.6176156331889	3.85469014867689	0.00381371345891051	0.00258356803025575	0.000911038864082571
ENSOARG00000004774				4.39539422343003	3.95839678775179	6.89412264004096	0.00182538013770429	0.00494552623568851	0.000749371128303323
ENSOARG00000004779	101122787	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11	4.02879232702566	3.71001054815504	4.16199200696192	2.64770872215017e-07	4.21061564010856e-07	2.59255726223279e-07
ENSOARG00000004780	101121554	KIF15	kinesin family member 15	1.68507458118888	1.81464631272624	1.28610425234453	0.00431474312575333	0.00309123983217044	0.0198879116425349
ENSOARG00000004783	101103843	CMKLR1	chemerin chemokine-like receptor 1	3.9297652476944	3.58094262460531	3.63729386059079	3.71435854139468e-05	0.000237361980758439	6.48062873558736e-05
ENSOARG00000004784	101119174	POLI	DNA polymerase iota	1.31979873805639	1.72175322727334	1.73936056694334	0.00722141133372965	0.0015716692824924	0.00145282944308742
ENSOARG00000004787	100125611	SLIT2	slit guidance ligand 2	-1.24310269856718	-1.4400241704222	-1.26997157633392	0.00235992898915345	0.000732989055026049	0.00183849288452503
ENSOARG00000004791	101102607	NETO1	neuropilin and tolloid like 1	2.76217597370602	2.31549820086879	3.13579864610048	0.00150452445195859	0.00501807826363691	0.000788977414980716
ENSOARG00000004807	101107096	ADGRE1	adhesion G protein-coupled receptor E1	2.41132017011756	1.65736110400764	1.91657117367583	0.000219786705297198	0.00354057923830684	0.00114195101756464
ENSOARG00000004809	101102411		neuroendocrine secretory protein 55-like	2.10664712723626	1.52142403763031	1.75268281429062	0.00312773919959688	0.024730599737357	0.00941850088567082
ENSOARG00000004812	101115330	FERMT3	fermitin family member 3	4.75254608257044	3.9127801672203	4.19743463042989	2.23253235254899e-05	8.68598617666689e-05	4.64408575177347e-05
ENSOARG00000004814	101108119	LPCAT3	lysophosphatidylcholine acyltransferase 3	-1.36209563339775	-0.870730604999904	-1.65493168389786	0.000435877919170801	0.047368888360658	8.50592333668597e-05
ENSOARG00000004820	101118866	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog	2.49511821607249	1.14736286064825	3.00384960855752	0.00010113028975859	0.0263308364516422	3.75123729418162e-05
ENSOARG00000004824	443301	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	1.32889759548253	0.923117352052389	1.07810929054395	0.000709633193279798	0.0255551333156921	0.00495368320952437
ENSOARG00000004835	101108584	BRCA1	BRCA1, DNA repair associated	1.83284644820301	1.78301739212198	2.23925349134811	0.0149061632525689	0.0248202659735673	0.00554493142196246
ENSOARG00000004836	101114599	CTDSP2	CTD small phosphatase 2	1.44854496308776	1.21559731733833	1.3532225035261	0.00575455150694611	0.0220503049539942	0.00874570725592743
ENSOARG00000004837	101120596	SBSN	suprabasin	1.61989143260748	2.22647208427924	1.62300976266876	0.00303066053319709	0.000278923583395062	0.00310379213532397
ENSOARG00000004844	101105828	MSC	musculin	1.57341459156607	2.06698686762772	2.09828198183884	0.0106316842740989	0.00274610613441837	0.00174798242938063
ENSOARG00000004854	101106806	LOC101106806	cytidine monophosphate-N-acetylneuraminic acid hydroxylase	5.10823060529503	5.8572413649146	4.84592149707242	0.000119412612113566	0.000337795093000829	0.00019869406660214
ENSOARG00000004869	101113099	UTP15	UTP15, small subunit processome component	-1.50239685471445	-1.04745897275821	-1.45126540354428	0.00153866911036078	0.0324090604190073	0.00205581730899302
ENSOARG00000004871	443483	COL1A1	collagen type I alpha 1 chain	2.50121483299734	2.4303123224649	2.50573180881109	1.18466115632736e-05	1.55933618229895e-05	1.23294854722959e-05
ENSOARG00000004875	101116830	ADGRE2	adhesion G protein-coupled receptor E2	-4.13834304112656	-4.09765839034987	-4.27986222815598	0.000113430278907129	0.000323186009152344	0.000107362674930841
ENSOARG00000004892	101122149	TSPAN4	tetraspanin 4	1.89423699382672	1.64684577826554	1.87269769646211	0.000277930736820874	0.000905259610147014	0.000310665118405296
ENSOARG00000004905	101105015	PUSL1	pseudouridine synthase like 1	-1.16524669346196	-1.33765030830767	-1.31001890062669	0.0298508506571265	0.0135966415169188	0.0136375366581882
ENSOARG00000004909	101114785	RNASET2	ribonuclease T2	1.41079678507353	1.21513953715214	1.29455402180865	0.00139825383824898	0.0048760876500473	0.00266852451276257
ENSOARG00000004910	101119047	GAR1	GAR1 ribonucleoprotein	-1.2608504339471	-1.45312445007035	-1.48100347257283	0.00254778810473788	0.000732658747019267	0.000584612319810498
ENSOARG00000004940		FOXG1	forkhead box G1	-1.38537889316622	-1.35206184599885	-0.993506997038128	0.00224597214129613	0.00298357758871215	0.0344901863022372
ENSOARG00000004957	101106003	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	-1.77636716628401	-1.84720158568612	-1.67043934290985	0.000975200810512351	0.000924980837878004	0.0015774883217817
