ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.A10_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.A10.vs.Ctrl.micro.logFC	LPS100.A10_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.A10.vs.Ctrl.micro.p.value
ENSOARG00000016816	101108230	SLC49A3	solute carrier family 49 member 3	-1.37962263638553	-1.94855970719498	0.00813574524279866	4.15095056764773e-06
ENSOARG00000016852	101106914	CFLAR	CASP8 and FADD like apoptosis regulator	3.42134286825542	4.3807723040142	1.27648901794719e-05	1.55573223444481e-06
ENSOARG00000016888	101105506	IQGAP2	IQ motif containing GTPase activating protein 2	-2.11747363182049	-2.90442346093393	0.000118874941939194	3.8948911005794e-06
ENSOARG00000016897	101117259	TRPV2	transient receptor potential cation channel subfamily V member 2	-0.978935670404049	-0.71347962436313	0.0265080867344893	0.0277088706467148
ENSOARG00000016913	101102662	NPEPL1	aminopeptidase like 1	-1.50469483568795	-1.38615606331008	0.00151678834185284	8.93903760412713e-05
ENSOARG00000016922	101107334	CASP8	caspase 8	1.50795784053077	2.13968096522192	0.00234196448087872	0.000514617101328089
ENSOARG00000016940				2.27012739200769	2.99955157831535	0.00541262885918998	0.000327189227200527
ENSOARG00000016957	101115818	N4BP1	NEDD4 binding protein 1	1.72335655165858	2.65881527324928	0.000837980147586058	6.02244784797401e-05
ENSOARG00000017012	101117899	GCLM	glutamate-cysteine ligase modifier subunit	1.07430090011437	0.771089218703207	0.0112220423635737	0.0052388059970158
ENSOARG00000017025	101122158		paired immunoglobulin-like type 2 receptor alpha	-1.18127695279801	-1.03839457373507	0.00438420131471706	0.00894124323892482
ENSOARG00000017040				-1.02693101953989	-1.8286562140502	0.0146708466146738	0.00181612244989333
ENSOARG00000017064	101107418	PLS3	plastin 3	-0.915422731341574	-0.67929988799014	0.0245917819264835	0.0381633085882498
ENSOARG00000017123	101115115	LOC101115115	platelet glycoprotein 4	-0.934461216122309	-1.44351758904498	0.0292651167799309	0.00341397996728061
ENSOARG00000017131	101104073	KLF10	Kruppel like factor 10	-1.17349218368405	-2.05953718520437	0.00263582566913729	0.000293620487448237
ENSOARG00000017134	101120417	PDE7A	phosphodiesterase 7A	1.53293182285207	3.37569472680986	0.030021130659008	4.26378849148083e-05
ENSOARG00000017138	101122486	C3orf38	chromosome 1 open reading frame, human C3orf38	1.2848752279531	0.950054657752812	0.0196158413143617	0.00773100499156789
ENSOARG00000017191	101101937	SIPA1	signal-induced proliferation-associated 1	-1.93642601760576	-1.75736464025033	0.000436124991244614	5.51434251016574e-05
ENSOARG00000017199	101112667	ADCY7	adenylate cyclase 7	-1.46037198078758	-1.388292363831	0.000335071125930544	0.000944048586609227
ENSOARG00000017246		SLC25A1	solute carrier family 25 member 1	-0.869227285194946	-1.16147975149637	0.0239517754617986	0.000230284687351942
ENSOARG00000017249				-1.70218661183343	-1.27029066369475	0.00854175961628029	0.00105298474382519
ENSOARG00000017265	101116050	TMEM173	transmembrane protein 173	-1.62826898983695	-1.3543012839376	0.00718642764439714	0.000234436125870561
ENSOARG00000017271	101123147	CSTF3	cleavage stimulation factor subunit 3	0.991677818271737	1.29722701702625	0.0103848008267059	0.00198908244413844
ENSOARG00000017288	101123096	PLEKHA3	pleckstrin homology domain containing A3	1.03165732628794	1.0163422021174	0.00455349568781347	0.0038104950911539
ENSOARG00000017294				1.21549898993728	2.23649197317271	0.0102564386365151	0.000115177193615609
ENSOARG00000017296	101103312	NUAK1	NUAK family kinase 1	-2.54445571178403	-2.43773104302751	0.00226435609062645	0.00515454435584111
ENSOARG00000017302	101107346	HS1BP3	HCLS1 binding protein 3	-1.0994305012651	-1.64212135841866	0.00125871945454856	0.000180527040338153
ENSOARG00000017314	101114859	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	-1.73833457873899	-2.02522441363717	0.000752795683936708	0.000134423620725897
ENSOARG00000017342	101119978	PSMA2	proteasome subunit alpha 2	1.09479193007628	1.38454758183035	0.0312354594609894	0.00125777034615816
ENSOARG00000017354	101115327	NXF1	nuclear RNA export factor 1	1.62355585969968	1.10542279737887	6.21683141704137e-06	0.00060077979195243
ENSOARG00000017381	101115611	POU6F1	POU class 6 homeobox 1	-1.4631237341989	-1.39411788889457	0.00820524255023347	0.00654922074282388
ENSOARG00000017382	101106737	GAL3ST4	galactose-3-O-sulfotransferase 4	-1.21184362993476	-2.65685962130854	0.00369969119146303	3.59277272641393e-06
ENSOARG00000017410	101118968	EIF1	eukaryotic translation initiation factor 1	1.06397504637261	1.21179883174889	0.00179135890318916	0.00106526447734262
ENSOARG00000017411	101116301	CSRNP2	cysteine and serine rich nuclear protein 2	1.19175134456497	1.24133455174532	0.00184621578877833	0.000590792847445746
ENSOARG00000017418	101104169	ZBP1	Z-DNA binding protein 1	1.82231898908844	2.90077565241079	0.0191477459977935	0.00073804133916642
ENSOARG00000017427	101105964	LDB1	LIM domain binding 1	-0.966460386322403	-1.23440332396817	0.00686760898382057	0.000412015426431743
ENSOARG00000017460	101112406	RAC3	Rac family small GTPase 3	-1.27548955099111	-0.899791021083754	0.00801118498070854	0.0338949241758584
ENSOARG00000017474	101119486	JUP	junction plakoglobin	-2.05807431561023	-2.52442819592735	0.000166166758285415	2.40039734605025e-05
ENSOARG00000017481	101110429	P2RX5	purinergic receptor P2X 5	-1.06329457520624	-1.22971933438168	0.00600560612641748	0.0023847542222934
ENSOARG00000017485	101123225	NRP1	neuropilin 1	-1.96018065352284	-2.79123225856563	0.000133248302277083	0.000219707241147094
ENSOARG00000017488	100144763		cyclin D1	-1.22888433838405	-1.05382604908852	0.00128275948319004	0.0104250561131285
ENSOARG00000017546		GPSM3	G protein signaling modulator 3	-1.03969010564914	-0.78198072936066	0.0194475365608315	0.00419795717904952
ENSOARG00000017581	101119656	KDM6B	lysine demethylase 6B	1.42957559904152	2.19305524101061	0.0134374711157508	0.000106056967238477
ENSOARG00000017605	101105229	ATAD2B	ATPase family, AAA domain containing 2B	1.08010104999884	0.955185358029526	0.0141958674205944	0.011649348205589
ENSOARG00000017631	101118410	PRKCB	protein kinase C beta	2.42871042379693	1.48730521513773	1.27648901794719e-05	0.000143726139113412
ENSOARG00000017632				-1.31859986318603	-0.951495389167398	0.00111965994849099	0.0346854853785188
ENSOARG00000017662				1.32088935164398	1.16877448138067	0.00988227077051992	0.00287806266013978
ENSOARG00000017673	443013	PTGER2	prostaglandin E receptor 2	2.19326640527603	2.57907065478627	0.00140611485287523	0.000189872862086733
ENSOARG00000017687				2.21884017165874	1.20342371226922	7.78641372358172e-05	0.00484512772513907
ENSOARG00000017769	101109515	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1	3.11184617505096	5.71328979233931	0.000357492624081393	0.000159760263510339
ENSOARG00000017799	101117071	KANK2	KN motif and ankyrin repeat domains 2	-2.12005995874442	-1.64597706340615	0.000184361491090543	9.47337689238767e-05
ENSOARG00000017814	101111823	ARL5B	ADP ribosylation factor like GTPase 5B	2.8014422031947	3.32042124888436	1.27648901794719e-05	4.38190849295918e-05
ENSOARG00000017823	101107057	DCBLD2	discoidin, CUB and LCCL domain containing 2	1.58116089025257	1.74165621479038	0.00158083140442878	9.13042807418901e-05
ENSOARG00000017826	101102157	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	-1.90168996990338	-2.89345239286825	0.00886546311697498	0.000123687177495978
ENSOARG00000017839	101118861	LIMA1	LIM domain and actin binding 1	-1.00235974387629	-1.63186762729055	0.0226794707173678	0.000988748463518986
ENSOARG00000017856	101106165	MEGF10	multiple EGF like domains 10	-1.96629563250316	-1.65146434244939	0.000531612196675358	0.0104637115813265
ENSOARG00000017861	101107250	MBLAC1	metallo-beta-lactamase domain containing 1	-0.96822047493063	-0.643684054165163	0.0377067579000347	0.0317241419789144
ENSOARG00000017875	101107564	COL8A1	collagen type VIII alpha 1 chain	-0.937822400405666	-0.668073804602002	0.0487546529202536	0.0156160862433431
ENSOARG00000017888	101107834	FILIP1L	filamin A interacting protein 1 like	-1.91132081028517	-2.29375571172093	0.00236185791396292	0.00120532062055119
ENSOARG00000017890	101103558	BTBD11	BTB domain containing 11	1.95301335917332	1.72400649285326	0.000925189699098945	0.000716729493827246
ENSOARG00000017948	101119818	DOCK6	dedicator of cytokinesis 6	-1.04935070795496	-0.621830888613618	0.00147423780532835	0.025594344474242
ENSOARG00000017949	101122613	CEP350	centrosomal protein 350	0.871597482533195	1.37824017138525	0.0439024060778554	8.37293126916815e-05
ENSOARG00000017954	101111781	ACSL4	acyl-CoA synthetase long chain family member 4	1.34087844188628	3.57077286743902	0.00226435609062645	5.59710558078349e-06
ENSOARG00000018016	101102694	PASK	PAS domain containing serine/threonine kinase	-1.1338643861262	-1.28572678413388	0.00782067926709768	0.000691859320731917
ENSOARG00000018034	101123626	ZYX	zyxin	-0.92372550710071	-1.37655329603966	0.0137911381925077	0.000995311711700724
ENSOARG00000018074	101111266	LOC101111266	protein FAM26F-like	-1.85046182532981	-1.53247237370923	0.0118755307679816	0.000276888795300975
ENSOARG00000018077	101108203	ADCY3	adenylate cyclase 3	-1.38766731024818	-1.26908839518614	0.000789625522337058	0.00165524251379179
ENSOARG00000018083	101118798	ALDH3A2	aldehyde dehydrogenase 3 family member A2	-1.0932158036993	-1.39385056025986	0.00110526264328323	3.37976685899362e-05
ENSOARG00000018118	101103814	OCIAD2	OCIA domain containing 2	-1.20884002922674	-1.26415890723473	0.00114811050343762	0.000301238424290157
ENSOARG00000018123	101119487	SARM1	sterile alpha and TIR motif containing 1	-1.50390598311661	-1.65288294066515	0.00302398657343021	0.000615370544513135
ENSOARG00000018146	101103594	FICD	FIC domain containing	0.965615030666667	1.52621006926361	0.00671901707461744	0.00144202890732239
ENSOARG00000018165	101117755	RAB3D	transmembrane protein 205	-1.82014414232218	-1.10123570313171	8.27232378274969e-05	0.0227008546584104
ENSOARG00000018193	100147800	SLC25A10	solute carrier family 25 member 10	-1.51253830664049	-1.67371165729868	0.00125871945454856	0.000698205488383107
ENSOARG00000018199	101115959		TRPM8 channel-associated factor 2	1.35704824990413	1.18711393147692	0.00593512542306877	0.00462867558282746
ENSOARG00000018247	443212	POMC	proopiomelanocortin	3.38752644498673	3.3274947396423	0.00127361920982178	0.000280881565714679
ENSOARG00000018257	101117614	TRIM3	tripartite motif containing 3	-1.2675304034195	-1.74172814434783	0.00273194980730396	7.94637444146859e-05
ENSOARG00000018258	101103068	SMAD6	SMAD family member 6	-2.20325370775386	-4.03930550544184	0.00157825182963916	6.89865174181218e-05
ENSOARG00000018282	101119738	SLC46A1	solute carrier family 46 member 1	-1.29106396909297	-1.75690990639251	0.00469989547742449	0.000572693782264253
ENSOARG00000018342	101117333	CCSER1	coiled-coil serine rich protein 1	1.29603112332089	1.72388333654101	0.00820524255023347	0.00207398624880859
ENSOARG00000018365		PAOX	polyamine oxidase	-0.993897057576505	-1.56629883153999	0.0153123554764912	0.000410187207927425
ENSOARG00000018396	101115654	SCARB1	scavenger receptor class B member 1	-1.11122345672241	-1.94029321905251	0.004699334318417	3.46125272976223e-05
ENSOARG00000018416	101113850	CAMK2D	calcium/calmodulin dependent protein kinase II delta	-1.05810919104287	-0.949859081772245	0.00820524255023347	0.00251753959830583
ENSOARG00000018427		APBB1	amyloid beta precursor protein binding family B member 1	-1.03055945521363	-1.17076998763318	0.0315122194267429	0.00557149379573718
ENSOARG00000018454	101103837	ABTB2	ankyrin repeat and BTB domain containing 2	3.27034948335711	3.09874118116762	1.24737629566085e-06	2.86878657079393e-05
ENSOARG00000018458	101123650	STX6	syntaxin 6	1.014931748766	1.4775755199179	0.0229670574465711	0.000236392005759009
ENSOARG00000018469	101111645	MTHFR	methylenetetrahydrofolate reductase	-2.48234113517606	-2.86932992221815	2.48615454355177e-05	5.31635894967086e-06
ENSOARG00000018480		FAM83G	family with sequence similarity 83 member G	-1.40783239033729	-1.54771831195762	0.0377790610123539	9.13042807418901e-05
ENSOARG00000018527	101104055	MCM5	minichromosome maintenance complex component 5	-1.03598903735992	-1.14481044691644	0.0414360122939834	0.000179349112319806
ENSOARG00000018528	101123140	TGM2	transglutaminase 2	0.84005468932023	2.43102010101462	0.0465486887139147	0.000655615217210353
ENSOARG00000018548	443544	SHMT1	serine hydroxymethyltransferase 1	-1.58408647651105	-1.79460220036952	0.000297584132559216	2.06612362073607e-05
ENSOARG00000018551	101105917	ANP32A	acidic nuclear phosphoprotein 32 family member A	-1.02183537346185	-0.768848966056497	0.0267171727802113	0.0114424605673284
ENSOARG00000018572	100144761	CDK6	cyclin dependent kinase 6	1.26042017630424	4.02503820107675	0.0312685165356833	1.11830787150039e-05
ENSOARG00000018590	101114170	MID2	midline 2	1.26964694223068	2.87334136354099	0.00702787406967626	2.40465184852331e-06
ENSOARG00000018615	101112306	SAMD9	sterile alpha motif domain-containing protein 9	1.94489071149739	2.37063797966035	0.00131455403444006	0.000367006301991396
ENSOARG00000018623	101109444	ZNF608	zinc finger protein 608	-1.348965372676	-1.72827990678981	0.00226435609062645	0.00118873785323812
ENSOARG00000018628	101113187	NFKBIZ	NFKB inhibitor zeta	2.71282380261723	4.27115644514303	0.000355787174480289	1.28900985160968e-05
ENSOARG00000018699	101111901	CRTAM	cytotoxic and regulatory T cell molecule	7.61697110888585	8.15981510917801	1.27648901794719e-05	2.59270811959474e-06
ENSOARG00000018738	101117688	BMP2	bone morphogenetic protein 2	2.92995896519453	3.34629980740343	2.171320129738e-05	0.000609330983513041
ENSOARG00000018760	101106321		myosin heavy chain 9	-1.21988298761691	-1.28262369570963	9.96118105482432e-05	0.00191995980579845
ENSOARG00000018765	101107966	LRRC49	leucine rich repeat containing 49	-1.55150898704883	-1.9274030706038	0.000950343490299225	0.000475255735948323
ENSOARG00000018811	101120709	VAV3	vav guanine nucleotide exchange factor 3	-1.1315557108974	-0.791341052372915	0.0060671527027475	0.0211221372725814
ENSOARG00000018834	101119413	NLRC5	NLR family CARD domain containing 5	2.07926248732687	3.6649864506102	0.000157390931046604	1.30857415649356e-05
ENSOARG00000018857	443247	SLC1A2	solute carrier family 1 member 2	1.49287274460711	3.93561565293544	0.00755838847833748	9.61539794547409e-06
ENSOARG00000018923	101106200	PAMR1	peptidase domain containing associated with muscle regeneration 1	-1.26366485252539	-1.20287044699686	0.00151678834185284	0.00151266530718155
ENSOARG00000018937	101112917	NAV1	neuron navigator 1	-1.13976181492956	-1.70436488137663	0.00183552543739361	0.000119976026675538
ENSOARG00000018978	101103495	RNASEL	ribonuclease L	1.5199284542405	1.46554874768102	0.0133688383169552	0.0163797029438085
ENSOARG00000018980	443257	IDH1	isocitrate dehydrogenase (NADP(+)) 1, cytosolic	-0.931314501436892	-1.04605731606984	0.00900210662796318	0.00821391385973399
ENSOARG00000019002	101103743	RGS16	regulator of G protein signaling 16	3.02916162940178	6.67034884789586	0.000253295495304075	3.02919525997035e-06
ENSOARG00000019010	101116191	DZIP3	DAZ interacting zinc finger protein 3	-1.16272427143419	-1.84411092408486	0.018925725174961	0.0026218146771791
ENSOARG00000019011	101101844	LRRFIP1	LRR binding FLII interacting protein 1	-1.04848082588451	-1.40206610572164	0.00680662055170473	0.000840753318451625
ENSOARG00000019055	101104513		N-acetylneuraminate pyruvate lyase	-1.21357945269376	-1.04886256711018	0.00158994334585989	0.00099135662234176
ENSOARG00000019074	101118362	NYNRIN	NYN domain and retroviral integrase containing	-1.95684494917672	-2.7472958371334	0.000377907305233741	0.00116693187254607
ENSOARG00000019095	101123199	CSF2RB	colony stimulating factor 2 receptor beta common subunit	1.1408900220305	0.879617456019445	0.000853367736403017	0.0493886217132056
ENSOARG00000019098	101104473	RND1	Rho family GTPase 1	3.22192834753461	4.1900851094589	1.27648901794719e-05	0.00012006016721891
ENSOARG00000019154	101107185	TTLL12	tubulin tyrosine ligase like 12	-1.41705243859974	-2.03512968287987	0.00718642764439714	5.44234485144211e-06
ENSOARG00000019174	101106199	LOC101106199	hemoglobin fetal subunit beta	1.64170368529111	3.93343243971812	0.000941460639285148	0.000496703996815298
ENSOARG00000019194	101116402	REC8	REC8 meiotic recombination protein	1.41055194513598	1.79141987319994	0.00274615804596788	0.00317084485558057
ENSOARG00000019253	101108123	CARD10	caspase recruitment domain family member 10	-1.44754504409997	-1.33602725951492	0.000491425014000237	0.00885957178867076
ENSOARG00000019272	101103965	USP18	ubiquitin specific peptidase 18	1.87063296510057	2.71661518996947	0.0336876915858409	0.000115668914313943
ENSOARG00000019301	101119824	NGDN	neuroguidin	0.838735364680792	0.974453109114897	0.0387727981392686	0.00106783561411873
ENSOARG00000019324	101112941	INPP5D	inositol polyphosphate-5-phosphatase D	-1.8654124077635	-1.53564301848486	0.000293462079768567	0.000908610454576766
ENSOARG00000019342	101121520	HOMEZ	homeobox and leucine zipper encoding	1.09250605033935	0.769934808834422	0.00147012099145415	0.00372010275254159
ENSOARG00000019346	101108896	MREG	melanoregulin	-1.84878055364354	-1.98617870016879	0.00391214287817191	4.57845379607562e-05
ENSOARG00000019349	101104200	CSF1	colony stimulating factor 1	1.53565765275498	2.91069402292298	0.0145386562125197	0.000306642336565512
ENSOARG00000019354	443250	SLC7A8	solute carrier family 7 member 8	-1.90330874651862	-2.24664987917246	0.00512608924870853	8.93903760412713e-05
ENSOARG00000019372	101107273	VDR	vitamin D receptor	1.93779400157179	2.26230046017258	1.52372879485683e-05	6.5852836675039e-05
ENSOARG00000019382	101101893	C14orf93	chromosome 7 open reading frame, human C14orf93	-1.04425382055133	-1.35293745896918	0.0484462420390025	0.000228809696186797
ENSOARG00000019387	101102150	AJUBA	ajuba LIM protein	-1.35805291782117	-1.07775935876995	0.000367358932763624	0.000476222993004286
ENSOARG00000019400	101109786	RAPGEF3	Rap guanine nucleotide exchange factor 3	-1.46114737188051	-1.54630544249308	0.0103647755383291	0.00106257533349537
ENSOARG00000019414	443116	MMP14	matrix metallopeptidase 14	-0.871385130501719	-0.725942047083556	0.0182149554674895	0.0207796636218475
ENSOARG00000019430		RBM15	RNA binding motif protein 15	0.976524399490052	0.557742027718974	0.00763823290093634	0.0259347458981946
ENSOARG00000019436	101105755	ABHD4	abhydrolase domain containing 4	-1.04784936514334	-1.78026772089815	0.000875079134419443	0.000296376454299621
ENSOARG00000019441	100158235	RHOB	ras homolog family member B	0.885572702238715	1.48865241394245	0.0465486887139147	0.00105959808369036
ENSOARG00000019446		TNS1	tensin 1	-1.63339638080756	-1.13351025679119	4.98367511249034e-05	0.018028678546577
ENSOARG00000019450	101110320	TTC38	tetratricopeptide repeat domain 38	-1.03567066730412	-0.805698254053689	0.0178753613987099	0.00337272125987302
ENSOARG00000019454	101120994	RBKS	ribokinase	-1.69835568815269	-1.29158596166096	0.000371456316252692	0.000244975551249057
ENSOARG00000019458	101121412	BABAM2	BRISC and BRCA1 A complex member 2	-0.799061939650719	-0.800306339085801	0.0499865550537361	0.00266996098472352
ENSOARG00000019503	101109694	CAPRIN2	caprin family member 2	-1.05000418662971	-0.83389293714713	0.00801147667286348	0.000778412643973163
ENSOARG00000019535	443365	SLC11A1	solute carrier family 11 member 1	-1.39752410176584	-1.76643357157475	0.0131672223155798	4.04112966659466e-05
ENSOARG00000019539		GRAMD4	GRAM domain containing 4	-1.27738533912126	-1.50793267058925	0.0115705557776673	8.3414987001281e-05
ENSOARG00000019563		CERK	ceramide kinase	-2.04287154863091	-2.37858306113709	0.000112794105045258	6.03484150558976e-06
ENSOARG00000019564	101108298	TMTC1	transmembrane and tetratricopeptide repeat containing 1	1.05977537775087	1.86052531180668	0.0172734516844559	9.16028044289368e-05
ENSOARG00000019568	101116530	AGO4	argonaute 4, RISC catalytic component	-1.21362920571217	-1.09577708619042	0.0248109281279118	0.00161435016780804
ENSOARG00000019613	101111755	TEKT2	tektin 2	-1.13412801982993	-1.08979026421028	0.0308535402096998	0.0414607706070252
ENSOARG00000019621	101108312	TOX4	TOX high mobility group box family member 4	1.04923450972404	0.68845797401203	0.00472319994817683	0.00754878480982491
ENSOARG00000019630	443330	ADORA3	adenosine A3 receptor	-3.22030887807945	-4.07668407051869	0.000197859583149443	8.67306901100413e-07
ENSOARG00000019687	101114961	ARHGEF40	Rho guanine nucleotide exchange factor 40	-1.50265325629659	-1.60388442610307	5.29878630553537e-05	0.000147379983571644
ENSOARG00000019706	101110763	NDRG2	NDRG family member 2	-0.91704803846282	-1.29954105500183	0.0323806684816005	4.23315572176705e-05
ENSOARG00000019718	100142674	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3	-2.58551738409199	-2.1832284556482	8.75011437941103e-05	4.03953927895115e-05
ENSOARG00000019733	101117713	MOV10	Mov10 RISC complex RNA helicase	1.29656331172978	1.98851588381156	0.0146818942829711	8.00956720203601e-05
ENSOARG00000019734	101111785	WNT6	Wnt family member 6	2.70811510149829	2.80935089041073	0.000447670858759493	0.000220951236176569
ENSOARG00000019738	101115695	PRICKLE1	prickle planar cell polarity protein 1	-1.51062954644739	-1.33952502461231	0.0406022029983245	0.0041124153830872
ENSOARG00000019742	101106754	MXD1	MAX dimerization protein 1	2.47263365912691	1.70639752626647	0.000148084541615989	0.00404705754740446
ENSOARG00000019760	101118325	ZC3H12A	zinc finger CCCH-type containing 12A	3.18873301869591	3.77284153724506	3.66812555353807e-06	2.18878680691509e-05
ENSOARG00000019762	554317	CD80	CD80 molecule	2.64994449909239	5.34908698484679	0.000688884634930475	6.64914509341618e-05
ENSOARG00000019799	101115956	MAPK12	mitogen-activated protein kinase 12	-1.24097964212167	-1.18911132164354	0.000459054564540966	0.000514617101328089
ENSOARG00000019806	101116473	PLXNB2	plexin B2	-1.43923314993027	-2.03666822344461	3.97166482263177e-05	1.26466585035933e-05
ENSOARG00000019813	101115074	C1orf109	chromosome 1 open reading frame, human C1orf109	2.07739909011996	2.51801743324486	0.00543729316840138	0.000458938823358689
ENSOARG00000019840	101104560	PTAFR	platelet activating factor receptor	-1.87324651433418	-1.42262522199529	0.00715335321533558	0.00801656325112141
ENSOARG00000019872	101110515	LPCAT4	lysophosphatidylcholine acyltransferase 4	-1.4106974644582	-1.31641309116194	0.00044670181133722	0.000123330978523904
ENSOARG00000019876	101109429	ARHGAP25	Rho GTPase activating protein 25	-2.58165952099184	-2.87424044591962	0.000734573358641322	2.39962354189902e-06
ENSOARG00000019902	101110218	PLEK	pleckstrin	2.95215814912302	4.00014632622848	8.13120407292791e-05	9.61539794547409e-06
ENSOARG00000019907	101110489	CNRIP1	cannabinoid receptor interacting protein 1	-1.28041058602372	-1.78007101378779	0.00659668016504566	0.000166054878330617
ENSOARG00000019933	101121133	DCLRE1B	DNA cross-link repair 1B	-1.43172994606098	-2.34671133684534	0.000219514625695809	0.000118497252097033
ENSOARG00000019952	101117026	FHL3	four and a half LIM domains 3	-1.62825152814774	-1.46555879245984	6.19966961467882e-05	2.38914762526396e-05
ENSOARG00000019957	101109136	GTF2E1	general transcription factor IIE subunit 1	1.09770955403843	1.01372207948661	0.0339921086314068	0.0171871229873128
ENSOARG00000019968	101112806		basic helix-loop-helix family member e41	1.54541542886059	1.77573533731864	0.000351881823076467	0.000575210049595104
ENSOARG00000019970	101111447	LRRK2	leucine rich repeat kinase 2	-1.0523710252753	-1.01868466156283	0.0312354594609894	0.00663233142136375
ENSOARG00000019973	101113746	RASSF8	Ras association domain family member 8	1.51582422335105	2.47395307728149	0.00114759024695661	4.02749423657117e-05
ENSOARG00000020042	101106292	LOC101106292	histone H2A type 1	3.22167197778584	0.937403894805031	0.00023287511271016	0.0368526995626028
ENSOARG00000020056	101103607	SIKE1	suppressor of IKBKE 1	1.14397295251185	1.30540331793553	0.00185687317887258	0.00201732970428276
ENSOARG00000020058	101106433	THBS1	thrombospondin 1	-1.66687541102167	-1.4621472120909	0.000553105671902379	0.0096133988887589
ENSOARG00000020076	101108086	LOC101108086	histone H2B type 1	3.22967444079112	2.04618309749896	2.10323924610129e-05	2.32275628701432e-05
ENSOARG00000020077	101112356	HIST1H1T	histone H1t	4.07336013219394	2.17790456315223	5.62520074844953e-06	0.00443416153356076
ENSOARG00000020096	101119857	HPCAL4	hippocalcin like 4	-1.70655043924181	-0.504242572522497	0.00574298106126104	0.0300403587836817
ENSOARG00000020117	101114860	ETNK1	ethanolamine kinase 1	1.26220953568405	1.3139323888799	0.00181485367465339	0.000244476611779022
ENSOARG00000020162	101113074	PLCB2	phospholipase C beta 2	-3.2076479089136	-3.24557361316374	3.86835409332823e-05	4.78222947535701e-06
ENSOARG00000020220	101116528	UMPS	uridine monophosphate synthetase	1.08288962944841	0.660823477333905	0.0137446547389397	0.0136992692337811
ENSOARG00000020222	101120887	ITGB5	integrin subunit beta 5	-1.03485584820947	-1.78916646463131	0.00507612832356643	2.30313474350563e-05
ENSOARG00000020229	101108574	CHST14	carbohydrate sulfotransferase 14	-0.995340266533074	-0.721882128161077	0.0294046806205498	0.0181362690926802
ENSOARG00000020239		OBSL1	obscurin like 1	-1.54934869366947	-1.49564296190148	2.61900994219733e-05	0.00134944514874288
ENSOARG00000020264	101110764	RMDN3	regulator of microtubule dynamics 3	1.76972618382534	1.06099437892535	0.00289268868151031	0.0011686418266819
ENSOARG00000020312		CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1	1.53889956704174	3.54285683228419	0.00436504344121955	4.43031072541213e-05
ENSOARG00000020325	101109229	WDR3	WD repeat domain 3	0.875438270524082	1.12273005133182	0.00712577740243842	0.00120532062055119
ENSOARG00000020351	101123000	NRROS	negative regulator of reactive oxygen species	1.40240524289361	2.10013103120938	0.000724988001456858	7.22418118970327e-05
ENSOARG00000020377	101103028	DLG1	discs large MAGUK scaffold protein 1	-1.44508470421906	-1.03678273479501	0.000375989361001226	0.0136202525842333
ENSOARG00000020383	101104112	BDH1	3-hydroxybutyrate dehydrogenase 1	-1.40342858986635	-0.660377081768198	0.00241751383536063	0.0247998593775936
ENSOARG00000020416	101106047	ATP13A3	ATPase 13A3	1.39434459710789	1.55777657044707	0.00787078448096743	0.0172441789232283
ENSOARG00000020422	101106560	HES1	hes family bHLH transcription factor 1	-1.21796534994721	-1.47707552784507	0.0299395012945865	0.00455469971642905
ENSOARG00000020442	101112098	NOTCH2	notch 2	-1.04649828066832	-1.1132922061973	0.0180206278781349	0.0287800079226364
ENSOARG00000020471	443461	SLC2A1	solute carrier family 2 member 1	1.49668851523705	2.0897880604946	0.000167000090550382	0.000408168139033965
ENSOARG00000020495	100125352	RTP4	receptor transporter protein 4	1.42451131275159	2.41361631170598	0.012574902349462	6.70499132779444e-05
ENSOARG00000020506	100913159	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	-2.03497667465503	-3.04301226251674	0.000347177400811447	0.000614841613404969
ENSOARG00000020535	101117588	SNAP23	synaptosome associated protein 23	1.49945919866015	0.806158286446456	0.00089868950205932	0.0470322215196376
ENSOARG00000020552	101115669	TRA2B	transformer 2 beta homolog	0.89899093599694	0.863389624946289	0.00669447002992852	0.00841366004426983
ENSOARG00000020576		CCL20	C-C motif chemokine ligand 20	6.74654773508879	9.44510895476857	3.21012055966264e-07	1.77164023815205e-07
ENSOARG00000020583	101104977	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	-1.20045715910794	-1.22689137705366	0.00113820134995084	0.00605707824804568
ENSOARG00000020602		NUDT17	nudix hydrolase 17	-0.938668647390449	-0.673357895857499	0.0173520141613272	0.00442582707152568
ENSOARG00000020622	101104477	EPS8	epidermal growth factor receptor pathway substrate 8	1.17322382331011	1.0139871702635	0.030518067062798	0.0135276284870778
ENSOARG00000020646				1.19810390356263	2.66110983419993	0.00680662055170473	0.000197794485055628
ENSOARG00000020656		SP100	SP100 nuclear antigen	1.41316842493838	0.93051459117504	0.0463336820434018	0.0464655899253241
